ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-10-06T22:00:00.000000000Z,32,1,183748,5802.000000000,5802.000000000,5799.500000000,5800.000000000,512,ES
2024-10-06T22:00:01.000000000Z,32,1,183748,5800.000000000,5800.000000000,5799.500000000,5800.000000000,182,ES
2024-10-06T22:00:02.000000000Z,32,1,183748,5800.000000000,5800.000000000,5799.750000000,5800.000000000,31,ES
2024-10-06T22:00:03.000000000Z,32,1,183748,5800.000000000,5800.750000000,5800.000000000,5800.500000000,36,ES
2024-10-06T22:00:04.000000000Z,32,1,183748,5800.750000000,5801.000000000,5800.250000000,5800.250000000,82,ES
2024-10-06T22:00:05.000000000Z,32,1,183748,5800.000000000,5800.500000000,5799.750000000,5800.000000000,66,ES
2024-10-06T22:00:06.000000000Z,32,1,183748,5800.250000000,5801.000000000,5800.000000000,5801.000000000,82,ES
2024-10-06T22:00:07.000000000Z,32,1,183748,5801.250000000,5801.500000000,5801.000000000,5801.000000000,38,ES
2024-10-06T22:00:08.000000000Z,32,1,183748,5801.250000000,5801.750000000,5801.250000000,5801.500000000,12,ES
2024-10-06T22:00:09.000000000Z,32,1,183748,5801.250000000,5801.750000000,5801.250000000,5801.750000000,10,ES
2024-10-06T22:00:10.000000000Z,32,1,183748,5801.750000000,5802.500000000,5801.750000000,5802.500000000,26,ES
2024-10-06T22:00:11.000000000Z,32,1,183748,5802.000000000,5802.500000000,5802.000000000,5802.500000000,7,ES
2024-10-06T22:00:12.000000000Z,32,1,183748,5802.500000000,5802.500000000,5802.000000000,5802.000000000,34,ES
2024-10-06T22:00:13.000000000Z,32,1,183748,5802.500000000,5802.750000000,5802.250000000,5802.500000000,24,ES
2024-10-06T22:00:14.000000000Z,32,1,183748,5802.750000000,5802.750000000,5802.250000000,5802.250000000,11,ES
2024-10-06T22:00:15.000000000Z,32,1,183748,5802.500000000,5802.500000000,5802.000000000,5802.000000000,35,ES
2024-10-06T22:00:16.000000000Z,32,1,183748,5802.000000000,5802.000000000,5801.500000000,5801.750000000,27,ES
2024-10-06T22:00:17.000000000Z,32,1,183748,5801.500000000,5801.500000000,5801.000000000,5801.250000000,48,ES
2024-10-06T22:00:18.000000000Z,32,1,183748,5801.250000000,5801.500000000,5801.000000000,5801.250000000,17,ES
2024-10-06T22:00:19.000000000Z,32,1,183748,5801.500000000,5801.500000000,5800.500000000,5800.500000000,16,ES
2024-10-06T22:00:20.000000000Z,32,1,183748,5800.500000000,5800.750000000,5800.500000000,5800.750000000,13,ES
2024-10-06T22:00:21.000000000Z,32,1,183748,5800.750000000,5800.750000000,5800.250000000,5800.250000000,14,ES
2024-10-06T22:00:22.000000000Z,32,1,183748,5800.750000000,5801.750000000,5800.500000000,5800.500000000,78,ES
2024-10-06T22:00:23.000000000Z,32,1,183748,5800.750000000,5801.000000000,5800.500000000,5801.000000000,11,ES
2024-10-06T22:00:24.000000000Z,32,1,183748,5801.000000000,5801.000000000,5801.000000000,5801.000000000,15,ES
2024-10-06T22:00:25.000000000Z,32,1,183748,5801.000000000,5801.250000000,5801.000000000,5801.250000000,13,ES
2024-10-06T22:00:26.000000000Z,32,1,183748,5801.500000000,5802.000000000,5801.250000000,5801.250000000,67,ES
2024-10-06T22:00:27.000000000Z,32,1,183748,5801.750000000,5801.750000000,5801.500000000,5801.500000000,5,ES
2024-10-06T22:00:29.000000000Z,32,1,183748,5801.500000000,5802.250000000,5801.500000000,5801.750000000,33,ES
2024-10-06T22:00:30.000000000Z,32,1,183748,5801.750000000,5802.750000000,5801.500000000,5802.000000000,57,ES
2024-10-06T22:00:31.000000000Z,32,1,183748,5802.500000000,5802.500000000,5802.500000000,5802.500000000,4,ES
2024-10-06T22:00:32.000000000Z,32,1,183748,5802.500000000,5802.500000000,5802.500000000,5802.500000000,5,ES
2024-10-06T22:00:33.000000000Z,32,1,183748,5802.500000000,5802.750000000,5802.500000000,5802.500000000,23,ES
2024-10-06T22:00:34.000000000Z,32,1,183748,5802.500000000,5803.000000000,5802.500000000,5802.750000000,18,ES
2024-10-06T22:00:35.000000000Z,32,1,183748,5802.500000000,5802.750000000,5802.500000000,5802.750000000,8,ES
2024-10-06T22:00:36.000000000Z,32,1,183748,5803.000000000,5803.000000000,5802.500000000,5802.500000000,25,ES
2024-10-06T22:00:37.000000000Z,32,1,183748,5802.750000000,5802.750000000,5802.250000000,5802.500000000,9,ES
2024-10-06T22:00:38.000000000Z,32,1,183748,5802.250000000,5802.250000000,5802.250000000,5802.250000000,4,ES
2024-10-06T22:00:39.000000000Z,32,1,183748,5802.000000000,5802.500000000,5802.000000000,5802.000000000,41,ES
2024-10-06T22:00:40.000000000Z,32,1,183748,5802.250000000,5802.250000000,5802.250000000,5802.250000000,4,ES
2024-10-06T22:00:41.000000000Z,32,1,183748,5802.000000000,5802.000000000,5801.750000000,5802.000000000,12,ES
2024-10-06T22:00:42.000000000Z,32,1,183748,5802.250000000,5802.250000000,5802.250000000,5802.250000000,14,ES
2024-10-06T22:00:43.000000000Z,32,1,183748,5802.250000000,5802.750000000,5802.250000000,5802.750000000,21,ES
2024-10-06T22:00:44.000000000Z,32,1,183748,5803.000000000,5803.000000000,5803.000000000,5803.000000000,1,ES
2024-10-06T22:00:45.000000000Z,32,1,183748,5803.000000000,5803.000000000,5802.000000000,5802.250000000,66,ES
2024-10-06T22:00:46.000000000Z,32,1,183748,5802.250000000,5802.500000000,5802.250000000,5802.500000000,27,ES
2024-10-06T22:00:47.000000000Z,32,1,183748,5802.750000000,5802.750000000,5802.750000000,5802.750000000,25,ES
2024-10-06T22:00:49.000000000Z,32,1,183748,5802.500000000,5803.250000000,5802.500000000,5803.000000000,35,ES
2024-10-06T22:00:50.000000000Z,32,1,183748,5803.250000000,5803.500000000,5803.000000000,5803.250000000,14,ES
2024-10-06T22:00:51.000000000Z,32,1,183748,5803.000000000,5803.250000000,5802.750000000,5803.000000000,55,ES
2024-10-06T22:00:52.000000000Z,32,1,183748,5802.750000000,5803.000000000,5802.750000000,5802.750000000,23,ES
2024-10-06T22:00:53.000000000Z,32,1,183748,5802.750000000,5803.000000000,5802.750000000,5803.000000000,11,ES
2024-10-06T22:00:54.000000000Z,32,1,183748,5803.000000000,5803.000000000,5803.000000000,5803.000000000,7,ES
2024-10-06T22:00:55.000000000Z,32,1,183748,5803.000000000,5803.750000000,5803.000000000,5803.500000000,85,ES
2024-10-06T22:00:56.000000000Z,32,1,183748,5803.500000000,5804.000000000,5803.250000000,5804.000000000,48,ES
2024-10-06T22:00:57.000000000Z,32,1,183748,5804.000000000,5804.250000000,5803.500000000,5803.500000000,27,ES
2024-10-06T22:00:58.000000000Z,32,1,183748,5803.500000000,5804.000000000,5803.500000000,5804.000000000,18,ES
2024-10-06T22:00:59.000000000Z,32,1,183748,5803.750000000,5804.000000000,5803.750000000,5803.750000000,23,ES
2024-10-06T22:01:00.000000000Z,32,1,183748,5804.000000000,5804.000000000,5803.250000000,5803.250000000,62,ES
2024-10-06T22:01:01.000000000Z,32,1,183748,5803.250000000,5803.250000000,5803.000000000,5803.000000000,27,ES
2024-10-06T22:01:02.000000000Z,32,1,183748,5803.000000000,5803.500000000,5803.000000000,5803.500000000,16,ES
2024-10-06T22:01:03.000000000Z,32,1,183748,5803.500000000,5804.000000000,5803.500000000,5804.000000000,22,ES
2024-10-06T22:01:04.000000000Z,32,1,183748,5803.500000000,5803.500000000,5803.500000000,5803.500000000,9,ES
2024-10-06T22:01:05.000000000Z,32,1,183748,5803.500000000,5803.500000000,5803.000000000,5803.000000000,57,ES
2024-10-06T22:01:06.000000000Z,32,1,183748,5803.250000000,5803.500000000,5803.000000000,5803.000000000,22,ES
2024-10-06T22:01:07.000000000Z,32,1,183748,5803.250000000,5803.250000000,5802.750000000,5803.000000000,10,ES
2024-10-06T22:01:08.000000000Z,32,1,183748,5803.250000000,5803.750000000,5803.250000000,5803.250000000,33,ES
2024-10-06T22:01:09.000000000Z,32,1,183748,5803.000000000,5803.500000000,5803.000000000,5803.000000000,4,ES
2024-10-06T22:01:10.000000000Z,32,1,183748,5803.500000000,5803.500000000,5803.250000000,5803.250000000,18,ES
2024-10-06T22:01:11.000000000Z,32,1,183748,5803.000000000,5803.000000000,5803.000000000,5803.000000000,8,ES
2024-10-06T22:01:12.000000000Z,32,1,183748,5802.750000000,5803.000000000,5802.500000000,5803.000000000,70,ES
2024-10-06T22:01:13.000000000Z,32,1,183748,5802.750000000,5802.750000000,5802.500000000,5802.750000000,6,ES
2024-10-06T22:01:14.000000000Z,32,1,183748,5802.750000000,5802.750000000,5802.500000000,5802.500000000,10,ES
2024-10-06T22:01:15.000000000Z,32,1,183748,5802.250000000,5802.500000000,5802.000000000,5802.500000000,13,ES
2024-10-06T22:01:16.000000000Z,32,1,183748,5802.250000000,5802.500000000,5802.250000000,5802.500000000,12,ES
2024-10-06T22:01:17.000000000Z,32,1,183748,5802.000000000,5802.500000000,5802.000000000,5802.500000000,12,ES
2024-10-06T22:01:18.000000000Z,32,1,183748,5802.500000000,5802.500000000,5801.750000000,5801.750000000,29,ES
2024-10-06T22:01:19.000000000Z,32,1,183748,5801.750000000,5802.500000000,5801.750000000,5802.250000000,31,ES
2024-10-06T22:01:20.000000000Z,32,1,183748,5802.250000000,5802.750000000,5802.000000000,5802.750000000,41,ES
2024-10-06T22:01:21.000000000Z,32,1,183748,5802.500000000,5802.500000000,5802.250000000,5802.500000000,8,ES
2024-10-06T22:01:22.000000000Z,32,1,183748,5802.750000000,5802.750000000,5802.250000000,5802.750000000,7,ES
2024-10-06T22:01:23.000000000Z,32,1,183748,5802.750000000,5802.750000000,5802.500000000,5802.500000000,10,ES
2024-10-06T22:01:24.000000000Z,32,1,183748,5802.750000000,5802.750000000,5802.500000000,5802.500000000,18,ES
2024-10-06T22:01:25.000000000Z,32,1,183748,5802.750000000,5802.750000000,5802.500000000,5802.500000000,26,ES
2024-10-06T22:01:26.000000000Z,32,1,183748,5802.500000000,5803.000000000,5802.500000000,5803.000000000,57,ES
2024-10-06T22:01:27.000000000Z,32,1,183748,5802.750000000,5803.000000000,5802.750000000,5802.750000000,38,ES
2024-10-06T22:01:28.000000000Z,32,1,183748,5803.000000000,5803.750000000,5803.000000000,5803.250000000,78,ES
2024-10-06T22:01:29.000000000Z,32,1,183748,5803.500000000,5803.500000000,5803.250000000,5803.250000000,3,ES
2024-10-06T22:01:30.000000000Z,32,1,183748,5803.250000000,5803.750000000,5803.000000000,5803.250000000,30,ES
2024-10-06T22:01:31.000000000Z,32,1,183748,5803.000000000,5803.250000000,5803.000000000,5803.250000000,6,ES
2024-10-06T22:01:32.000000000Z,32,1,183748,5803.000000000,5803.000000000,5803.000000000,5803.000000000,1,ES
2024-10-06T22:01:33.000000000Z,32,1,183748,5803.250000000,5803.250000000,5803.000000000,5803.000000000,12,ES
